Id_vuelo,Aircompany,Origen,Destino,Distancia,avion,con_escala,consumo_kg,duracion,ingresos
Tab_NuLo_10747,TabarAir,Nueva York,Londres,5566,Boeing 747,False,59333.56,391,331108.15
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,True,212678.66048,1272,984231.35
Pam_BaPa_11380,PamPangea,Bali,París,11980,Airbus A380,False,139873.688,818,761620.7
Air_LoCa_11320,Airnar,Los Angeles,Cádiz,9373,Airbus A320,True,25445.970368,799,372085.72
Pam_NuPa_11320,PamPangea,Nueva York,París,5835,Airbus A320,True,16754.8524,542,233354.57
Mol_PaBa_10747,MoldaviAir,París,Bali,11980,Boeing 747,False,135369.208,818,692617.65
Air_CaLo_11320,Airnar,Cádiz,Los Angeles,9373,Airbus A320,True,26424.661536,799,353720.1
Mol_CaCi_11320,MoldaviAir,Cádiz,Cincinnati,6624,Airbus A320,True,17982.941184,600,269106.94
Pam_NuMe_10737,PamPangea,Nueva York,Melbourne,16082,Boeing 737,True,43893.82483200001,1421,542829.28
Pam_LoPa_10747,PamPangea,Londres,París,344,Boeing 747,False,3777.0512,42,19609.29
Tab_RoLo_10737,TabarAir,Roma,Londres,1433,Boeing 737,False,3517.0119,128,49023.29
Pam_PaGi_11320,PamPangea,París,Ginebra,411,Airbus A320,False,1093.5066,49,15931.06
Air_LoCa_11380,Airnar,Los Angeles,Cádiz,9373,Airbus A380,False,108351.88,644,611764.4
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,True,46980.64800000001,1483,590178.01
Air_LoGi_10747,Airnar,Los Angeles,Ginebra,9103,Boeing 747,False,106741.778,626,560428.11
Fly_NuRo_11320,FlyQ,Nueva York,Roma,6877,Airbus A320,True,18669.789632,618,277315.23
Fly_CiNu_11380,FlyQ,Cincinnati,Nueva York,911,Airbus A380,False,11478.9644,80,55098.52
Mol_CiCa_10737,MoldaviAir,Cincinnati,Cádiz,6624,Boeing 737,False,16096.32,523,228254.42
Pam_LoBa_10737,PamPangea,Londres,Bali,12553,Boeing 737,True,33944.617512,1153,459486.33
Mol_PaLo_10737,MoldaviAir,París,Londres,344,Boeing 737,False,852.6384,46,11693.64
Fly_BaBa_10737,FlyQ,Barcelona,Bali,13058,Boeing 737,True,35310.19003200001,1191,453188.87
Tab_RoCi_10737,TabarAir,Roma,Cincinnati,7480,Boeing 737,False,19630.512,588,254897.08
Air_CaGi_11380,Airnar,Cádiz,Ginebra,1725,Airbus A380,False,21137.46,135,113766.66
Fly_BaGi_10747,FlyQ,Bali,Ginebra,12383,Boeing 747,False,134642.8356,845,736291.3
Mol_CaLo_10737,MoldaviAir,Cádiz,Londres,1716,Boeing 737,False,4461.7716,150,63275.55
Fly_RoGi_11320,FlyQ,Roma,Ginebra,698,Airbus A320,False,1927.178,70,27145.6
Air_BaPa_11380,Airnar,Bali,París,11980,Airbus A380,False,152337.68,818,778584.98
Tab_NuLo_10747,TabarAir,Nueva York,Londres,5566,Boeing 747,False,64673.5804,391,325213.72
Fly_CiNu_11380,FlyQ,Cincinnati,Nueva York,911,Airbus A380,False,11163.0296,80,55014.07
Fly_GiRo_10747,FlyQ,Ginebra,Roma,698,Boeing 747,False,7812.714000000001,66,41597.45
Fly_NuRo_11380,FlyQ,Nueva York,Roma,6877,Airbus A380,False,87447.93200000002,478,447764.71
Tab_NuLo_11380,TabarAir,Nueva York,Los Angeles,3944,Airbus A380,False,46048.5664,282,236678.37
Fly_RoBa_10747,FlyQ,Roma,Bali,12738,Boeing 747,True,145455.120096,1049,771843.82
Pam_NuBa_10747,PamPangea,Nueva York,Bali,16589,Boeing 747,True,183912.2896,1305,984239.78
Mol_CaBa_10737,MoldaviAir,Cádiz,Bali,12798,Boeing 737,True,32989.96771200001,1171,465657.11
Tab_LoGi_10747,TabarAir,Londres,Ginebra,739,Boeing 747,False,7877.74,69,45206.99
Mol_CiBa_10737,MoldaviAir,Cincinnati,Bali,15011,Boeing 737,True,41350.02112800001,1340,515796.09
Tab_GiRo_11320,TabarAir,Ginebra,Roma,698,Airbus A320,False,1892.1384,70,28650.34
Tab_GiNu_10747,TabarAir,Ginebra,Nueva York,6206,Boeing 747,False,68140.63880000002,433,371604.99
Air_BaCa_10747,Airnar,Bali,Cádiz,12798,Boeing 747,True,156072.12192,1053,740472.25
Tab_CiRo_11320,TabarAir,Cincinnati,Roma,7480,Airbus A320,True,20502.0816,662,280994.59
Air_CaGi_11320,Airnar,Cádiz,Ginebra,1725,Airbus A320,False,4632.8325,145,68485.48
Fly_BaBa_10747,FlyQ,Bali,Barcelona,13058,Boeing 747,True,146213.873312,1070,771962.49
Tab_LoCi_10747,TabarAir,Los Angeles,Cincinnati,3073,Boeing 747,False,35706.4162,224,174196.4
Air_BaPa_10747,Airnar,Bali,París,11980,Boeing 747,False,135369.208,818,736402.34
Fly_BaNu_11380,FlyQ,Bali,Nueva York,16589,Airbus A380,True,199439.5936,1305,1010648.35
Pam_MeBa_11320,PamPangea,Melbourne,Bali,2779,Airbus A320,False,7324.054499999999,221,114468.86
Fly_RoBa_10737,FlyQ,Roma,Barcelona,859,Boeing 737,False,2275.2333,85,30500.19
Tab_GiRo_11380,TabarAir,Ginebra,Roma,698,Airbus A380,False,8633.7016,66,45617.25
Air_BaCa_10747,Airnar,Bali,Cádiz,12798,Boeing 747,True,151815.609504,1053,778562.16
Mol_PaBa_10747,MoldaviAir,París,Bali,11980,Boeing 747,False,140477.48,818,685789.79
Pam_BaGi_10747,PamPangea,Bali,Ginebra,12383,Boeing 747,False,137282.8912,845,752975.85
Tab_CiGi_10747,TabarAir,Cincinnati,Ginebra,6969,Boeing 747,False,75032.4354,484,406522.36
Fly_CiBa_10737,FlyQ,Cincinnati,Bali,15011,Boeing 737,True,38315.15719200001,1340,538532.82
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,True,156645.2888,1056,737883.31
Pam_LoPa_11380,PamPangea,Londres,París,344,Airbus A380,False,3976.64,42,21978.39
Pam_GiPa_10747,PamPangea,Ginebra,París,411,Boeing 747,False,4644.135600000001,47,23261.34
Tab_RoLo_11320,TabarAir,Roma,Londres,1433,Airbus A320,False,3776.671499999999,123,55231.32
Air_GiCa_10737,Airnar,Ginebra,Cádiz,1725,Boeing 737,False,4569.007500000001,151,58328.92
Fly_RoBa_11320,FlyQ,Roma,Barcelona,859,Airbus A320,False,2156.09,82,34516.66
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,False,71741.36,433,402180.68
Tab_LoCi_10747,TabarAir,Londres,Cincinnati,6284,Boeing 747,False,68997.0632,438,388739.23
Pam_MeLo_11380,PamPangea,Melbourne,Londres,16900,Airbus A380,True,207242.1312,1326,1020077.83
Air_GiCi_11380,Airnar,Ginebra,Cincinnati,6969,Airbus A380,False,80561.64,484,430887.93
Tab_GiLo_11380,TabarAir,Ginebra,Los Angeles,9103,Airbus A380,False,110492.214,626,586106.0
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,True,46980.64800000001,1483,589514.5
Pam_PaNu_10747,PamPangea,París,Nueva York,5835,Boeing 747,False,67177.18800000001,409,345865.39
Air_LoBa_10737,Airnar,Los Angeles,Bali,12845,Boeing 737,True,35058.83472000001,1175,459879.64
Pam_BaGi_11380,PamPangea,Bali,Ginebra,12383,Airbus A380,False,151736.3288,845,754396.85
Air_BaCi_10747,Airnar,Bali,Cincinnati,15011,Boeing 747,True,181395.565936,1200,925439.34
Mol_CaPa_10747,MoldaviAir,Cádiz,París,1447,Boeing 747,False,16350.5212,116,87697.76
Fly_BaRo_10747,FlyQ,Barcelona,Roma,859,Boeing 747,False,9248.5094,77,51850.2
Air_CaGi_10747,Airnar,Cádiz,Ginebra,1725,Boeing 747,False,18572.385,135,98024.31
Tab_LoNu_11380,TabarAir,Los Angeles,Nueva York,3944,Airbus A380,False,45592.64,282,242736.89
Mol_BaLo_10747,MoldaviAir,Bali,Londres,12553,Boeing 747,False,136491.2796,856,754865.31
Fly_BaBa_10747,FlyQ,Bali,Barcelona,13058,Boeing 747,True,153452.183872,1070,767259.84
Mol_BaCi_10747,MoldaviAir,Bali,Cincinnati,15011,Boeing 747,True,176403.027424,1200,889029.24
Pam_PaGi_11320,PamPangea,París,Ginebra,411,Airbus A320,False,1052.2422,49,16699.5
Pam_MeGi_10747,PamPangea,Melbourne,Ginebra,16674,Boeing 747,True,203340.09696,1311,960228.31
Mol_LoBa_10737,MoldaviAir,Londres,Bali,12553,Boeing 737,True,32358.42043200001,1153,443525.46
Tab_CiLo_10747,TabarAir,Cincinnati,Londres,6284,Boeing 747,False,72346.4352,438,388633.33
Pam_LoGi_10747,PamPangea,Londres,Ginebra,739,Boeing 747,False,8665.514000000001,69,45604.94
Mol_PaCa_10747,MoldaviAir,París,Cádiz,1447,Boeing 747,False,16350.5212,116,86590.26
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,True,43563.87360000001,1483,573273.13
Air_PaLo_11320,Airnar,París,Los Angeles,9099,Airbus A320,True,23752.0296,779,351087.04
Pam_BaGi_10747,PamPangea,Bali,Ginebra,12383,Boeing 747,False,145203.058,845,730017.69
Air_BaCi_10737,Airnar,Bali,Cincinnati,15011,Boeing 737,True,38315.15719200001,1340,541046.15
Tab_NuCi_11320,TabarAir,Nueva York,Cincinnati,911,Airbus A320,False,2515.271,86,35221.25
Fly_GiCi_11380,FlyQ,Ginebra,Cincinnati,6969,Airbus A380,False,87006.5712,484,421394.59
Mol_PaCi_10747,MoldaviAir,París,Cincinnati,6370,Boeing 747,False,70620.368,444,381387.31
Pam_MeNu_10737,PamPangea,Melbourne,Nueva York,16082,Boeing 737,True,41048.854704,1421,572531.65
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,True,35410.62096000001,1167,432518.12
Tab_LoNu_11380,TabarAir,Los Angeles,Nueva York,3944,Airbus A380,False,50151.904,282,252239.68
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,True,199144.563904,1272,980506.48
Fly_BaNu_10747,FlyQ,Barcelona,Nueva York,6170,Boeing 747,False,65772.2,431,354476.35
Air_LoCa_10747,Airnar,Los Angeles,Cádiz,9373,Boeing 747,False,108908.6362,644,566248.77
Tab_CiNu_10737,TabarAir,Cincinnati,Nueva York,911,Boeing 737,False,2390.8284,89,33220.25
Mol_LoBa_10747,MoldaviAir,Londres,Bali,12553,Boeing 747,False,139167.5792,856,769301.31
Pam_GiMe_11380,PamPangea,Ginebra,Melbourne,16674,Airbus A380,True,204470.727552,1311,1020433.16
Pam_NuBa_11380,PamPangea,Nueva York,Bali,16589,Airbus A380,True,205422.781408,1305,1010627.87
Mol_MeLo_10747,MoldaviAir,Melbourne,Londres,16900,Boeing 747,True,202348.9728,1326,951292.59
Fly_BaGi_10747,FlyQ,Bali,Ginebra,12383,Boeing 747,False,132002.78,845,737309.74
Tab_CiLo_11380,TabarAir,Cincinnati,Los Angeles,3073,Airbus A380,False,36589.5964,224,199560.62
Mol_PaCi_11320,MoldaviAir,París,Cincinnati,6370,Airbus A320,True,16628.248,581,251198.92
Fly_GiRo_10737,FlyQ,Ginebra,Roma,698,Boeing 737,False,1865.754,73,25109.21
Pam_NuBa_11380,PamPangea,Nueva York,Bali,16589,Airbus A380,True,215394.761088,1305,1090004.19
Mol_CaCi_10737,MoldaviAir,Cádiz,Cincinnati,6624,Boeing 737,False,16257.2832,523,231492.37
Mol_MeBa_11380,MoldaviAir,Melbourne,Bali,2779,Airbus A380,False,34695.2592,205,182255.86
Air_LoPa_10737,Airnar,Los Angeles,París,9099,Boeing 737,False,23437.2042,711,337487.74
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,True,33157.21780800001,1167,452415.28
Tab_NuRo_11320,TabarAir,Nueva York,Roma,6877,Airbus A320,True,18490.272424,618,258185.83
Tab_NuCi_11380,TabarAir,Nueva York,Cincinnati,911,Airbus A380,False,10847.0948,80,56598.73
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,False,81718.49400000002,484,428575.65
Pam_NuGi_11380,PamPangea,Nueva York,Ginebra,6206,Airbus A380,False,72458.7736,433,388889.16
Air_LoCa_11320,Airnar,Los Angeles,Cádiz,9373,Airbus A320,True,24711.951992,799,379400.67
Mol_PaBa_10747,MoldaviAir,París,Bali,11980,Boeing 747,False,130260.936,818,730762.59
Tab_LoGi_10747,TabarAir,Los Angeles,Ginebra,9103,Boeing 747,False,102860.2588,626,530013.31
Air_BaGi_10737,Airnar,Bali,Ginebra,12383,Boeing 737,True,34423.74936000001,1140,447586.56
Fly_BaRo_11320,FlyQ,Barcelona,Roma,859,Airbus A320,False,2371.699,82,34125.26
Pam_MeLo_10737,PamPangea,Melbourne,Londres,16900,Boeing 737,True,43136.7768,1483,617778.45
Tab_LoCi_11320,TabarAir,Los Angeles,Cincinnati,3073,Airbus A320,False,7790.3623,242,124255.61
Tab_LoNu_10747,TabarAir,Londres,Nueva York,5566,Boeing 747,False,59333.56,391,315513.96
Mol_BaLo_10737,MoldaviAir,Bali,Londres,12553,Boeing 737,True,34579.09634400001,1153,429787.63
Pam_NuMe_11380,PamPangea,Nueva York,Melbourne,16082,Airbus A380,True,199144.563904,1272,1013379.5
Tab_LoGi_11320,TabarAir,Los Angeles,Ginebra,9103,Airbus A320,True,25188.219472,779,360454.69
Tab_CiRo_11380,TabarAir,Cincinnati,Roma,7480,Airbus A380,False,86468.8,518,493674.99
Fly_BaNu_10747,FlyQ,Barcelona,Nueva York,6170,Boeing 747,False,65772.2,431,362746.19
Fly_RoBa_10747,FlyQ,Roma,Barcelona,859,Boeing 747,False,9431.648200000001,77,51362.91
Air_CaBa_10737,Airnar,Cádiz,Bali,12798,Boeing 737,True,35253.98510400001,1171,433137.13
Tab_NuGi_11320,TabarAir,Nueva York,Ginebra,6206,Airbus A320,True,16200.1424,569,244586.41
Tab_LoRo_11320,TabarAir,Los Angeles,Roma,10077,Airbus A320,True,28409.400864,850,396700.91
Mol_PaLo_11320,MoldaviAir,París,Londres,344,Airbus A320,False,941.1496,44,13757.64
Fly_BaRo_10747,FlyQ,Bali,Roma,12738,Boeing 747,True,144042.934464,1049,782626.91
Air_LoCa_10747,Airnar,Los Angeles,Cádiz,9373,Boeing 747,False,103912.8272,644,532101.73
Air_PaCa_11320,Airnar,París,Cádiz,1447,Airbus A320,False,3995.167,124,56429.25
Fly_NuBa_11380,FlyQ,Nueva York,Barcelona,6170,Airbus A380,False,72038.452,431,395722.26
Pam_LoMe_10747,PamPangea,Londres,Melbourne,16900,Boeing 747,True,200475.3712,1326,1021461.86
Tab_GiLo_11380,TabarAir,Ginebra,Londres,739,Airbus A380,False,9311.695600000001,69,44892.78
Fly_NuBa_11380,FlyQ,Nueva York,Barcelona,6170,Airbus A380,False,76317.964,431,380038.65
Tab_NuGi_10747,TabarAir,Nueva York,Ginebra,6206,Boeing 747,False,69463.75800000002,433,361401.34
Pam_BaGi_10747,PamPangea,Bali,Ginebra,12383,Boeing 747,False,138602.919,845,707542.19
Pam_MeBa_11380,PamPangea,Melbourne,Bali,2779,Airbus A380,False,33088.99720000001,205,173046.43
Pam_GiMe_10747,PamPangea,Ginebra,Melbourne,16674,Boeing 747,True,188551.726272,1311,962913.63
Fly_NuRo_11320,FlyQ,Nueva York,Roma,6877,Airbus A320,True,19567.375672,618,275515.64
Mol_PaMe_11380,MoldaviAir,París,Melbourne,16925,Airbus A380,True,209583.4936,1328,1106479.18
Air_GiCa_10737,Airnar,Ginebra,Cádiz,1725,Boeing 737,False,4191.75,151,63863.39
Fly_BaRo_10747,FlyQ,Bali,Roma,12738,Boeing 747,True,141218.5632,1049,770608.78
Mol_LoCi_10737,MoldaviAir,Londres,Cincinnati,6284,Boeing 737,False,15728.2236,497,218067.46
Air_GiCa_10747,Airnar,Ginebra,Cádiz,1725,Boeing 747,False,20043.465,135,100737.76
Mol_BaLo_10737,MoldaviAir,Bali,Londres,12553,Boeing 737,True,34261.856928,1153,450047.8
Pam_BaMe_11320,PamPangea,Bali,Melbourne,2779,Airbus A320,False,6975.289999999999,221,106865.13
Pam_GiMe_10737,PamPangea,Ginebra,Melbourne,16674,Boeing 737,True,44666.84476800001,1466,608938.16
Tab_GiCi_11320,TabarAir,Ginebra,Cincinnati,6969,Airbus A320,True,20011.06536,624,271721.07
Tab_GiLo_10737,TabarAir,Ginebra,Los Angeles,9103,Boeing 737,False,22783.8987,711,314159.35
Pam_BaNu_10747,PamPangea,Bali,Nueva York,16589,Boeing 747,True,185751.412496,1305,962466.12
Pam_NuMe_11380,PamPangea,Nueva York,Melbourne,16082,Airbus A380,True,195277.679168,1272,1011040.68
Air_GiCa_11320,Airnar,Ginebra,Cádiz,1725,Airbus A320,False,4762.725,145,64711.93
Fly_GiBa_11380,FlyQ,Ginebra,Bali,12383,Airbus A380,False,156030.7532,845,795002.13
Tab_LoLo_11320,TabarAir,Los Angeles,Londres,8785,Airbus A320,True,24766.95312,756,340889.3
Mol_CiLo_10737,MoldaviAir,Cincinnati,Londres,6284,Boeing 737,False,16491.7296,497,222424.54
Fly_RoCi_11320,FlyQ,Roma,Cincinnati,7480,Airbus A320,True,19721.04992,662,285377.03
Tab_RoLo_10747,TabarAir,Roma,Londres,1433,Boeing 747,False,15734.0534,115,86373.94
Air_PaLo_10737,Airnar,París,Los Angeles,9099,Boeing 737,False,22331.6757,711,317996.77
