Id_vuelo,Aircompany,Origen,Destino,Distancia,avion,consumo_kg,duracion
Fly_BaRo_10747,FlyQ,Bali,Roma,12738,Boeing 747,144042.934464,1049
Air_LoCa_10747,Airnar,Los Angeles,Cádiz,9373,Boeing 747,103912.8272,d:38640
Air_PaCa_11320,Airnar,París,Cádiz,1447,Airbus A320,3995.167,d:7440
Fly_NuBa_11380,FlyQ,Nueva York,Barcelona,6170,Airbus A380,72038.452,431
Pam_LoMe_10747,PamPangea,Londres,Melbourne,16900,Boeing 747,200475.3712,1326
Tab_GiLo_11380,TabarAir,Ginebra,Londres,739,Airbus A380,9311.6956,69
Fly_NuBa_11380,FlyQ,Nueva York,Barcelona,6170,Airbus A380,76317.964,431
Tab_NuGi_10747,TabarAir,Nueva York,Ginebra,6206,Boeing 747,69463.75800000002,433
Pam_BaGi_10747,PamPangea,Bali,Ginebra,12383,Boeing 747,138602.919,845
Pam_MeBa_11380,PamPangea,Melbourne,Bali,2779,Airbus A380,33088.99720000001,205
Pam_GiMe_10747,PamPangea,Ginebra,Melbourne,16674,Boeing 747,188551.726272,1311
Fly_NuRo_11320,FlyQ,Nueva York,Roma,6877,Airbus A320,19567.375672,618
Mol_PaMe_11380,MoldaviAir,París,Melbourne,16925,Airbus A380,209583.4936,d:79680
Air_GiCa_10737,Airnar,Ginebra,Cádiz,1725,Boeing 737,4191.75,d:9060
Fly_BaRo_10747,FlyQ,Bali,Roma,12738,Boeing 747,141218.5632,1049
Mol_LoCi_10737,MoldaviAir,Londres,Cincinnati,6284,Boeing 737,15728.2236,d:29820
Air_GiCa_10747,Airnar,Ginebra,Cádiz,1725,Boeing 747,20043.465,d:8100
Mol_BaLo_10737,MoldaviAir,Bali,Londres,12553,Boeing 737,34261.856928,d:69180
Pam_BaMe_11320,PamPangea,Bali,Melbourne,2779,Airbus A320,6975.289999999999,221
Pam_GiMe_10737,PamPangea,Ginebra,Melbourne,16674,Boeing 737,44666.84476800001,1466
Tab_GiCi_11320,TabarAir,Ginebra,Cincinnati,6969,Airbus A320,20011.06536,624
Tab_GiLo_10737,TabarAir,Ginebra,Los Angeles,9103,Boeing 737,22783.8987,711
Pam_BaNu_10747,PamPangea,Bali,Nueva York,16589,Boeing 747,185751.412496,1305
Pam_NuMe_11380,PamPangea,Nueva York,Melbourne,16082,Airbus A380,195277.679168,1272
Air_GiCa_11320,Airnar,Ginebra,Cádiz,1725,Airbus A320,4762.725,d:8700
Fly_GiBa_11380,FlyQ,Ginebra,Bali,12383,Airbus A380,156030.7532,845
Tab_LoLo_11320,TabarAir,Los Angeles,Londres,8785,Airbus A320,24766.95312,756
Mol_CiLo_10737,MoldaviAir,Cincinnati,Londres,6284,Boeing 737,16491.7296,d:29820
Fly_RoCi_11320,FlyQ,Roma,Cincinnati,7480,Airbus A320,19721.04992,662
Tab_RoLo_10747,TabarAir,Roma,Londres,1433,Boeing 747,15734.0534,115
Air_PaLo_10737,Airnar,París,Los Angeles,9099,Boeing 737,22331.6757,d:42660
