Id_vuelo,Aircompany,Origen,Destino,Distancia,avion,consumo_kg,duracion
Fly_BaGi_11380,FlyQ,Bali,Ginebra,12383,Airbus A380,148873.3792,845
Mol_CaPa_10747,MoldaviAir,Cádiz,París,1447,Boeing 747,16350.5212,116
Air_BaCi_11380,Airnar,Bali,Cincinnati,15011,Airbus A380,189491.65872,1200
Tab_LoLo_11380,TabarAir,Los Angeles,Londres,8785,Airbus A380,108663.422,605
Tab_GiLo_10737,TabarAir,Ginebra,Los Angeles,9103,Boeing 737,22120.29,711
Fly_BaGi_11320,FlyQ,Barcelona,Ginebra,660,Airbus A320,1822.26,67
Tab_GiNu_11320,TabarAir,Ginebra,Nueva York,6206,Airbus A320,17820.15664,569
Mol_PaMe_10747,MoldaviAir,París,Melbourne,16925,Boeing 747,195142.8128,1328
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,193344.2368,1272
Tab_RoLo_11380,TabarAir,Roma,Londres,1433,Airbus A380,17228.0992,115
Tab_RoLo_10747,TabarAir,Roma,Londres,1433,Boeing 747,16345.0846,115
Fly_GiCi_10737,FlyQ,Ginebra,Cincinnati,6969,Boeing 737,17442.7101,549
Tab_RoNu_10737,TabarAir,Roma,Nueva York,6877,Boeing 737,18382.221,542
Air_GiCa_10737,Airnar,Ginebra,Cádiz,1725,Boeing 737,4275.585,151
Mol_LoBa_10737,MoldaviAir,Londres,Bali,12553,Boeing 737,31723.9416,1153
Pam_MeLo_10737,PamPangea,Melbourne,Londres,16900,Boeing 737,43136.7768,1483
Fly_BaGi_10737,FlyQ,Bali,Ginebra,12383,Boeing 737,32546.090304,1140
Air_CiLo_10747,Airnar,Cincinnati,Los Angeles,3073,Boeing 747,33085.7618,224
Mol_LoCi_10747,MoldaviAir,Londres,Cincinnati,6284,Boeing 747,71006.6864,438
Mol_PaCa_10737,MoldaviAir,París,Cádiz,1447,Boeing 737,3516.21,129
Mol_CiLo_11380,MoldaviAir,Cincinnati,Londres,6284,Airbus A380,74822.33120000002,438
Pam_NuPa_10737,PamPangea,Nueva York,París,5835,Boeing 737,14179.05,463
Mol_PaMe_11380,MoldaviAir,París,Melbourne,16925,Airbus A380,209583.4936,1328
Tab_LoRo_11320,TabarAir,Londres,Roma,1433,Airbus A320,3884.576399999999,123
Tab_LoRo_10747,TabarAir,Londres,Roma,1433,Boeing 747,16803.358,115
Fly_GiNu_11320,FlyQ,Ginebra,Nueva York,6206,Airbus A320,17010.14952,569
Air_CiBa_10737,Airnar,Cincinnati,Bali,15011,Boeing 737,37935.7992,1340
Fly_BaGi_11320,FlyQ,Barcelona,Ginebra,660,Airbus A320,1689.732,67
Tab_LoRo_10737,TabarAir,Londres,Roma,1433,Boeing 737,3482.19,128
Tab_LoGi_10737,TabarAir,Londres,Ginebra,739,Boeing 737,1867.6008,76
Tab_LoGi_11380,TabarAir,Londres,Ginebra,739,Airbus A380,9140.8388,69
Tab_LoNu_10747,TabarAir,Londres,Nueva York,5566,Boeing 747,62893.5736,391
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,149525.0484,1056
Tab_RoLo_11320,TabarAir,Roma,Los Angeles,10077,Airbus A320,28409.400864,850
Tab_LoGi_10737,TabarAir,Londres,Ginebra,739,Boeing 737,1885.5585,76
Pam_MeLo_11380,PamPangea,Melbourne,Londres,16900,Airbus A380,215369.2736,1326
Tab_LoLo_11380,TabarAir,Los Angeles,Londres,8785,Airbus A380,101554.6,605
Tab_LoCi_10747,TabarAir,Londres,Cincinnati,6284,Boeing 747,68997.0632,438
Air_BaLo_11380,Airnar,Bali,Los Angeles,12845,Airbus A380,148488.2,876
Fly_BaBa_11380,FlyQ,Bali,Barcelona,13058,Airbus A380,167977.694144,1070
Air_GiBa_10747,Airnar,Ginebra,Bali,12383,Boeing 747,133322.8078,845
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,78004.017,484
Pam_PaNu_10737,PamPangea,París,Nueva York,5835,Boeing 737,15029.793,463
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,150949.09648,1056
Pam_NuMe_11380,PamPangea,Nueva York,Melbourne,16082,Airbus A380,199144.563904,1272
Air_CaLo_11380,Airnar,Cádiz,Los Angeles,9373,Airbus A380,111602.4364,644
Tab_GiNu_10747,TabarAir,Ginebra,Nueva York,6206,Boeing 747,68802.19840000001,433
Tab_GiLo_10737,TabarAir,Ginebra,Londres,739,Boeing 737,1957.3893,76
Pam_BaGi_10737,PamPangea,Bali,Ginebra,12383,Boeing 737,33484.91983200001,1140
Mol_CiCa_10737,MoldaviAir,Cincinnati,Cádiz,6624,Boeing 737,16096.32,523
Air_PaCa_10747,Airnar,París,Cádiz,1447,Boeing 747,15733.5204,116
Tab_RoLo_10747,TabarAir,Roma,Londres,1433,Boeing 747,15734.0534,115
Tab_LoNu_11380,TabarAir,Los Angeles,Nueva York,3944,Airbus A380,45592.64,282
Mol_LoPa_10747,MoldaviAir,Londres,París,344,Boeing 747,3740.3808,42
Air_CiGi_11320,Airnar,Cincinnati,Ginebra,6969,Airbus A320,19101.47148,624
Air_PaLo_11320,Airnar,París,Los Angeles,9099,Airbus A320,23989.549896,779
Mol_CiMe_10747,MoldaviAir,Cincinnati,Melbourne,15262,Boeing 747,184428.694112,1217
Mol_LoBa_11380,MoldaviAir,Londres,Bali,12553,Airbus A380,149466.0604,856
Pam_PaBa_11380,PamPangea,París,Bali,11980,Airbus A380,148183.016,818
Tab_LoGi_10737,TabarAir,Londres,Ginebra,739,Boeing 737,1831.6854,76
Air_PaBa_10737,Airnar,París,Bali,11980,Boeing 737,30881.37312,1029
Fly_GiNu_10747,FlyQ,Ginebra,Nueva York,6206,Boeing 747,70786.87720000002,433
Tab_CiNu_10737,TabarAir,Cincinnati,Nueva York,911,Boeing 737,2390.8284,89
Pam_NuLo_10737,PamPangea,Nueva York,Londres,5566,Boeing 737,13660.6338,442
Air_GiCa_10747,Airnar,Ginebra,Cádiz,1725,Boeing 747,18756.27,135
Mol_CiBa_10737,MoldaviAir,Cincinnati,Bali,15011,Boeing 737,41350.02112800001,1340
Tab_GiCi_10737,TabarAir,Ginebra,Cincinnati,6969,Boeing 737,18289.4436,549
Tab_CiNu_11380,TabarAir,Cincinnati,Nueva York,911,Airbus A380,11478.9644,80
Mol_LoCa_11380,MoldaviAir,Londres,Cádiz,1716,Airbus A380,21027.1776,134
Air_PaLo_11320,Airnar,París,Los Angeles,9099,Airbus A320,23752.0296,779
Mol_MeLo_11380,MoldaviAir,Melbourne,Londres,16900,Airbus A380,211305.7024,1326
Pam_GiMe_10737,PamPangea,Ginebra,Melbourne,16674,Boeing 737,44245.45944000001,1466
Fly_GiNu_11380,FlyQ,Ginebra,Nueva York,6206,Airbus A380,74611.0144,433
Pam_MeGi_10737,PamPangea,Melbourne,Ginebra,16674,Boeing 737,43402.688784,1466
Mol_BaPa_10737,MoldaviAir,Bali,París,11980,Boeing 737,30275.856,1029
Tab_NuRo_11320,TabarAir,Nueva York,Roma,6877,Airbus A320,18490.272424,618
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,73176.1872,433
Pam_BaPa_11380,PamPangea,Bali,París,11980,Airbus A380,145413.24,818
Pam_BaNu_10747,PamPangea,Bali,Nueva York,16589,Boeing 747,185751.412496,1305
Tab_NuLo_11320,TabarAir,Nueva York,Londres,5566,Airbus A320,15691.845312,523
Air_CaBa_11380,Airnar,Cádiz,Bali,12798,Airbus A380,147944.88,873
Pam_BaLo_10737,PamPangea,Bali,Londres,12553,Boeing 737,32992.899264,1153
Tab_CiRo_10747,TabarAir,Cincinnati,Roma,7480,Boeing 747,86115.744,518
Fly_NuRo_11320,FlyQ,Nueva York,Roma,6877,Airbus A320,18669.789632,618
Tab_NuLo_10747,TabarAir,Nueva York,Los Angeles,3944,Boeing 747,45826.91360000001,282
Mol_LoCa_10737,MoldaviAir,Londres,Cádiz,1716,Boeing 737,4253.2776,150
Pam_GiLo_11320,PamPangea,Ginebra,Londres,739,Airbus A320,2003.2812,73
Tab_LoNu_11380,TabarAir,Londres,Nueva York,5566,Airbus A380,70133.8264,391
Tab_NuRo_11380,TabarAir,Nueva York,Roma,6877,Airbus A380,81088.08240000001,478
Air_LoGi_10747,Airnar,Los Angeles,Ginebra,9103,Boeing 747,106741.778,626
Pam_PaLo_11320,PamPangea,París,Londres,344,Airbus A320,915.2464,44
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,212678.66048,1272
Tab_GiCi_11320,TabarAir,Ginebra,Cincinnati,6969,Airbus A320,20011.06536,624
Fly_GiBa_11380,FlyQ,Ginebra,Bali,12383,Airbus A380,156030.7532,845
Fly_RoCi_10737,FlyQ,Roma,Cincinnati,7480,Boeing 737,19266.984,588
Mol_LoCa_10737,MoldaviAir,Londres,Cádiz,1716,Boeing 737,4545.1692,150
Mol_CiPa_10747,MoldaviAir,Cincinnati,París,6370,Boeing 747,73336.53600000001,444
Tab_RoLo_10747,TabarAir,Roma,Londres,1433,Boeing 747,16803.358,115
Fly_GiCi_10737,FlyQ,Ginebra,Cincinnati,6969,Boeing 737,18289.4436,549
Tab_GiLo_10747,TabarAir,Ginebra,Londres,739,Boeing 747,7877.74,69
Fly_CiNu_10737,FlyQ,Cincinnati,Nueva York,911,Boeing 737,2280.1419,89
Air_LoGi_11320,Airnar,Los Angeles,Ginebra,9103,Airbus A320,23762.4712,779
Fly_RoCi_11380,FlyQ,Roma,Cincinnati,7480,Airbus A380,90792.24,518
Tab_LoGi_10737,TabarAir,Los Angeles,Ginebra,9103,Boeing 737,24111.1161,711
Tab_RoGi_10747,TabarAir,Roma,Ginebra,698,Boeing 747,8035.934400000001,66
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,74289.54000000001,484
Mol_CiMe_10737,MoldaviAir,Cincinnati,Melbourne,15262,Boeing 737,40498.63272,1359
Fly_NuBa_11380,FlyQ,Nueva York,Bali,16589,Airbus A380,205422.781408,1305
Tab_GiRo_11320,TabarAir,Ginebra,Roma,698,Airbus A320,1751.98,70
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,78746.91240000002,484
Pam_MePa_10747,PamPangea,Melbourne,París,16925,Boeing 747,193266.4396,1328
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,75032.4354,484
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,46126.4544,1483
Pam_MeGi_11380,PamPangea,Melbourne,Ginebra,16674,Airbus A380,200461.4976,1311
Mol_MeCa_10737,MoldaviAir,Melbourne,Cádiz,20029,Boeing 737,51629.634576,1721
Tab_CiLo_10747,TabarAir,Cincinnati,Los Angeles,3073,Boeing 747,35378.8344,224
